ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,NACE Code (EU Taxonomy Format),EU Taxonomy Activity Code,Description,Criteria,NACE Codes
38b05a32-370c-49ec-b1b6-4cf9b5b0e311,Group,d9d874fc-684a-40c7-a02d-98a998d3786e,H49 - Land transport and transport via pipelines,,,,,,,,H49,,,,
59505322-db6d-4c39-877c-7bfce197e087,Group,38b05a32-370c-49ec-b1b6-4cf9b5b0e311,"H49.1 - Passenger rail transport, interurban",,,,,,,,H49.1,,,,
70ef2e74-a66f-442d-a2a4-92e3a8d788a4,Attribute,59505322-db6d-4c39-877c-7bfce197e087,"H49.1.0 - Passenger rail transport, interurban",,4b3c16e9-c3af-4fb4-81ae-f139a5cff7bc,,,,,,H49.10,,,,
5220fd04-dfce-444f-88f3-c8d65fb563b6,Transition,,,70ef2e74-a66f-442d-a2a4-92e3a8d788a4,4b3c16e9-c3af-4fb4-81ae-f139a5cff7bc,,,,,,,,,,
f265c9f7-b174-49e9-93c8-560d83043750,Group,38b05a32-370c-49ec-b1b6-4cf9b5b0e311,H49.2 - Freight rail transport,,,,,,,,H49.2,,,,
c77ad8a1-695a-451a-a9ad-d1d28a4bb201,Attribute,f265c9f7-b174-49e9-93c8-560d83043750,H49.2.0 - Freight rail transport,,633697b3-bae1-4f04-bbb5-25260863a78b,,,,,,H49.20,,,,
c3539fdb-473c-4eff-94b9-079dd8d1c75f,Transition,,,c77ad8a1-695a-451a-a9ad-d1d28a4bb201,633697b3-bae1-4f04-bbb5-25260863a78b,,,,,,,,,,
a91a4156-2960-47ac-8fd7-896613195e52,Group,38b05a32-370c-49ec-b1b6-4cf9b5b0e311,H49.3 - Other passenger land transport,,,,,,,,H49.3,,,,
436fdee5-2fbf-428c-90c7-cb768648628c,Attribute,a91a4156-2960-47ac-8fd7-896613195e52,H49.3.1 - Urban and suburban passenger land transport,,83c042da-db76-4c29-8416-3278d03feab9,,,,,,H49.31,,,,
ebb639e7-d5d9-45c0-8acd-127dd1f6c403,Transition,,,436fdee5-2fbf-428c-90c7-cb768648628c,83c042da-db76-4c29-8416-3278d03feab9,,,,,,,,,,
13378e1f-2fdb-4637-abfe-fc056e3b996c,Attribute,a91a4156-2960-47ac-8fd7-896613195e52,H49.3.2 - Taxi operation,,74822018-2a7e-414f-b7ca-ecba2496dd71,,,,,,H49.32,,,,
8c10a180-e562-4f8c-97f4-0c6d569306df,Transition,,,13378e1f-2fdb-4637-abfe-fc056e3b996c,74822018-2a7e-414f-b7ca-ecba2496dd71,,,,,,,,,,
f0825273-493e-4d37-8025-fd21be56cf6e,Attribute,a91a4156-2960-47ac-8fd7-896613195e52,H49.3.9 - Other passenger land transport n.e.c.,,"83c042da-db76-4c29-8416-3278d03feab9,74822018-2a7e-414f-b7ca-ecba2496dd71",,,,,,H49.39,,,,
f2a487f3-e1c9-47aa-823e-c1cda203345a,Transition,,,f0825273-493e-4d37-8025-fd21be56cf6e,83c042da-db76-4c29-8416-3278d03feab9,,,,,,,,,,
6780f155-ec97-4e9d-ae78-d0d4360f5c9d,Transition,,,f0825273-493e-4d37-8025-fd21be56cf6e,74822018-2a7e-414f-b7ca-ecba2496dd71,,,,,,,,,,
4e16ff96-8e0f-459d-9ec6-37c56dc8e017,Group,38b05a32-370c-49ec-b1b6-4cf9b5b0e311,H49.4 - Freight transport by road and removal services,,,,,,,,H49.4,,,,
8f787a9c-162c-4da4-9dbb-eab0321e19af,Attribute,4e16ff96-8e0f-459d-9ec6-37c56dc8e017,H49.4.1 - Freight transport by road,,f51648ca-2460-4cb0-b552-6192ac28095b,,,,,,H49.41,,,,
a3367896-d1c9-4e3b-b59f-55a6c6106ed7,Transition,,,8f787a9c-162c-4da4-9dbb-eab0321e19af,f51648ca-2460-4cb0-b552-6192ac28095b,,,,,,,,,,
bd46b344-a96d-408a-b1a6-edbbd3d6c99c,Attribute,4e16ff96-8e0f-459d-9ec6-37c56dc8e017,H49.4.2 - Removal services,,,,,,,,H49.42,,,,
89a981a7-4d94-43cd-9492-76261e0ae3fc,Group,38b05a32-370c-49ec-b1b6-4cf9b5b0e311,H49.5 - Transport via pipeline,,,,,,,,H49.5,,,,
5cc64d74-4815-4e63-a3af-1c938bd0694c,Attribute,89a981a7-4d94-43cd-9492-76261e0ae3fc,H49.5.0 - Transport via pipeline,,"193ef918-9ade-49d4-a5f4-302ac167de56,64ea5bf8-9b0a-4f37-863d-a07db4e4551e",,,,,,H49.50,,,,
621337c6-b043-4043-b63c-510d96412ccb,Transition,,,5cc64d74-4815-4e63-a3af-1c938bd0694c,193ef918-9ade-49d4-a5f4-302ac167de56,,,,,,,,,,
12d6c573-639f-40b1-9700-570db3f93fa6,Transition,,,5cc64d74-4815-4e63-a3af-1c938bd0694c,64ea5bf8-9b0a-4f37-863d-a07db4e4551e,,,,,,,,,,
88782b51-4f54-44c7-9bfc-e78e15a10150,Group,d9d874fc-684a-40c7-a02d-98a998d3786e,H50 - Water transport,,,,,,,,H50,,,,
3225d6eb-a186-42ec-8aaa-c855ace5116d,Group,88782b51-4f54-44c7-9bfc-e78e15a10150,H50.1 - Sea and coastal passenger water transport,,,,,,,,H50.1,,,,
861e6ee0-8902-4876-a71a-fe6b804bcb31,Attribute,3225d6eb-a186-42ec-8aaa-c855ace5116d,H50.1.0 - Sea and coastal passenger water transport,,"09b948c2-5bff-41d8-bc9f-90fd3934e468,0f7cce33-07e9-420a-b8d7-e65f92bfaaf4",,,,,,H50.10,,,,
29ae902e-91b1-407b-a09c-dc48116a069a,Transition,,,861e6ee0-8902-4876-a71a-fe6b804bcb31,09b948c2-5bff-41d8-bc9f-90fd3934e468,,,,,,,,,,
e933bb64-df1f-4409-b5d2-df8d7f553609,Transition,,,861e6ee0-8902-4876-a71a-fe6b804bcb31,0f7cce33-07e9-420a-b8d7-e65f92bfaaf4,,,,,,,,,,
80e7541d-9a71-45b6-9d2c-f3a1f718d8db,Group,88782b51-4f54-44c7-9bfc-e78e15a10150,H50.2 - Sea and coastal freight water transport,,"d80bccee-7685-44ef-81b4-277b8ebd259d,0f7cce33-07e9-420a-b8d7-e65f92bfaaf4",,,,,,H50.2,,,,
4e4a1e3b-dbe8-4246-af6b-4684c4b2d9f8,Transition,,,80e7541d-9a71-45b6-9d2c-f3a1f718d8db,d80bccee-7685-44ef-81b4-277b8ebd259d,,,,,,,,,,
f1374383-68a1-4837-a06e-5ce7b7007de8,Transition,,,80e7541d-9a71-45b6-9d2c-f3a1f718d8db,0f7cce33-07e9-420a-b8d7-e65f92bfaaf4,,,,,,,,,,
678a570d-b913-482c-adcf-9cb0b4a70539,Attribute,80e7541d-9a71-45b6-9d2c-f3a1f718d8db,H50.2.0 - Sea and coastal freight water transport,,,,,,,,H50.20,,,,
b37fa33d-e1f3-46ba-b294-a151f270cf11,Group,88782b51-4f54-44c7-9bfc-e78e15a10150,H50.3 - Inland passenger water transport,,,,,,,,H50.3,,,,
ce950be2-de79-4f7b-81c7-1e669cbae549,Attribute,b37fa33d-e1f3-46ba-b294-a151f270cf11,H50.3.0 - Inland passenger water transport,,"00639fcb-883f-46af-84ec-a078e3de33b9,8d06fab9-b56d-48d5-86ab-c640f5e40e35",,,,,,H50.30,,,,
671bfcce-86ae-4dd2-a84f-a0a4626551f3,Transition,,,ce950be2-de79-4f7b-81c7-1e669cbae549,00639fcb-883f-46af-84ec-a078e3de33b9,,,,,,,,,,
a0d5efe1-79ed-49ea-a005-85936acfd4e6,Transition,,,ce950be2-de79-4f7b-81c7-1e669cbae549,8d06fab9-b56d-48d5-86ab-c640f5e40e35,,,,,,,,,,
03028f82-55ad-4af2-9ee5-863dfdc9ae68,Group,88782b51-4f54-44c7-9bfc-e78e15a10150,H50.4 - Inland freight water transport,,"8c38e305-ac4d-46de-878d-53d4e8474ad6,8d06fab9-b56d-48d5-86ab-c640f5e40e35",,,,,,H50.4,,,,
fdae5d0d-794d-4da5-8472-9df605fa6f41,Transition,,,03028f82-55ad-4af2-9ee5-863dfdc9ae68,8c38e305-ac4d-46de-878d-53d4e8474ad6,,,,,,,,,,
ff104106-8fec-48f2-9016-aecc43aee65a,Transition,,,03028f82-55ad-4af2-9ee5-863dfdc9ae68,8d06fab9-b56d-48d5-86ab-c640f5e40e35,,,,,,,,,,
1f7e7c0d-aba2-4d94-927b-e072e78ba3e9,Attribute,03028f82-55ad-4af2-9ee5-863dfdc9ae68,H50.4.0 - Inland freight water transport,,,,,,,,H50.40,,,,
53e27631-88fd-4b23-ae55-81c31fe57f52,Group,d9d874fc-684a-40c7-a02d-98a998d3786e,H51 - Air transport,,,,,,,,H51,,,,
6bc61ff3-9a19-47e1-a1ad-052358f8fd47,Group,53e27631-88fd-4b23-ae55-81c31fe57f52,H51.1 - Passenger air transport,,,,,,,,H51.1,,,,
10928823-41c0-4570-b85e-b0e9b0c33915,Attribute,6bc61ff3-9a19-47e1-a1ad-052358f8fd47,H51.1.0 - Passenger air transport,,,,,,,,H51.10,,,,
bcf6d465-3b89-4b8c-9371-e1869c50a112,Group,53e27631-88fd-4b23-ae55-81c31fe57f52,H51.2 - Freight air transport and space transport,,,,,,,,H51.2,,,,
bfdf41aa-c2d0-446e-b9f2-4e0d9f2ee534,Attribute,bcf6d465-3b89-4b8c-9371-e1869c50a112,H51.2.1 - Freight air transport,,,,,,,,H51.21,,,,
57acb9f0-8134-4880-b6dd-d582b69bf1a0,Attribute,bcf6d465-3b89-4b8c-9371-e1869c50a112,H51.2.2 - Space transport,,,,,,,,H51.22,,,,
1c2ba35d-7430-49e4-b46d-426049971805,Group,d9d874fc-684a-40c7-a02d-98a998d3786e,H52 - Warehousing and support activities for transportation,,,,,,,,H52,,,,
9e66ea76-b100-4d32-b596-35c07559f6a7,Group,1c2ba35d-7430-49e4-b46d-426049971805,H52.1 - Warehousing and storage,,,,,,,,H52.1,,,,
535945b1-f297-452c-bbc4-5db5b26158c2,Attribute,9e66ea76-b100-4d32-b596-35c07559f6a7,H52.1.0 - Warehousing and storage,,,,,,,,H52.10,,,,
e2e1b754-8de9-4754-8d77-3bd88cdee443,Group,1c2ba35d-7430-49e4-b46d-426049971805,H52.2 - Support activities for transportation,,,,,,,,H52.2,,,,
4e223fd2-0832-4ce2-a229-417ae0794b21,Attribute,e2e1b754-8de9-4754-8d77-3bd88cdee443,H52.2.1 - Service activities incidental to land transportation,,4de3b74e-66d0-48f9-8cec-592666b823a3,,,,,,H52.21,,,,
d6695282-2af8-4568-b049-215da2142561,Transition,,,4e223fd2-0832-4ce2-a229-417ae0794b21,4de3b74e-66d0-48f9-8cec-592666b823a3,,,,,,,,,,
2d55c834-baa0-46e8-92f4-f49a8f864bd6,Attribute,e2e1b754-8de9-4754-8d77-3bd88cdee443,H52.2.2 - Service activities incidental to water transportation,,"d80bccee-7685-44ef-81b4-277b8ebd259d,0f7cce33-07e9-420a-b8d7-e65f92bfaaf4",,,,,,H52.22,,,,
9f0da4d2-e4a6-4735-90f8-fc6d6c5c39e9,Transition,,,2d55c834-baa0-46e8-92f4-f49a8f864bd6,d80bccee-7685-44ef-81b4-277b8ebd259d,,,,,,,,,,
410d2b31-faab-4967-a21b-6af3f0d5446a,Transition,,,2d55c834-baa0-46e8-92f4-f49a8f864bd6,0f7cce33-07e9-420a-b8d7-e65f92bfaaf4,,,,,,,,,,
6316265e-f8f6-4513-aa76-5e414103a6fa,Attribute,e2e1b754-8de9-4754-8d77-3bd88cdee443,H52.2.3 - Service activities incidental to air transportation,,,,,,,,H52.23,,,,
97099672-d53e-404d-85e3-cb21b6eab88f,Attribute,e2e1b754-8de9-4754-8d77-3bd88cdee443,H52.2.4 - Cargo handling,,,,,,,,H52.24,,,,
85e3b3ea-ddef-41a6-a833-02fe64a1ba92,Attribute,e2e1b754-8de9-4754-8d77-3bd88cdee443,H52.2.9 - Other transportation support activities,,,,,,,,H52.29,,,,
a5a163c4-c118-4159-b11e-a5400b3a964a,Group,d9d874fc-684a-40c7-a02d-98a998d3786e,H53 - Postal and courier activities,,,,,,,,H53,,,,
a3003a76-2a3d-4526-a474-98e84c12248c,Group,a5a163c4-c118-4159-b11e-a5400b3a964a,H53.1 - Postal activities under universal service obligation,,,,,,,,H53.1,,,,
5848cc84-f861-4ade-b48a-62dde87fd8df,Attribute,a3003a76-2a3d-4526-a474-98e84c12248c,H53.1.0 - Postal activities under universal service obligation,,f51648ca-2460-4cb0-b552-6192ac28095b,,,,,,H53.10,,,,
b085de57-1964-4394-8226-468a4e2b1c88,Transition,,,5848cc84-f861-4ade-b48a-62dde87fd8df,f51648ca-2460-4cb0-b552-6192ac28095b,,,,,,,,,,
9061995a-09e4-40e2-b2b5-f8fb42ecbcef,Group,a5a163c4-c118-4159-b11e-a5400b3a964a,H53.2 - Other postal and courier activities,,,,,,,,H53.2,,,,
6ee5bdd9-1973-4803-8c9e-684964a15a98,Attribute,9061995a-09e4-40e2-b2b5-f8fb42ecbcef,H53.2.0 - Other postal and courier activities,,f51648ca-2460-4cb0-b552-6192ac28095b,,,,,,H53.20,,,,
59e6156f-b500-4050-b262-21b6c0d50b71,Transition,,,6ee5bdd9-1973-4803-8c9e-684964a15a98,f51648ca-2460-4cb0-b552-6192ac28095b,,,,,,,,,,
bc2ed171-e4db-483c-a532-c155ab131b37,Object,48a81836-a32d-4c7e-99fd-e66ba6cf1d52,I - Accommodation and food service activities,,,,,,,,I,,,,
c994eb8b-717a-4e74-b320-01d9e6324f4a,Group,bc2ed171-e4db-483c-a532-c155ab131b37,I55 - Accommodation,,,,,,,,I55,,,,
49888902-b891-4709-aec1-684b4baded90,Group,c994eb8b-717a-4e74-b320-01d9e6324f4a,I55.1 - Hotels and similar accommodation,,,,,,,,I55.1,,,,
1c6cf7b6-57ac-4f2b-baa7-bc283cdf3f8f,Attribute,49888902-b891-4709-aec1-684b4baded90,I55.1.0 - Hotels and similar accommodation,,,,,,,,I55.10,,,,
5c2bc8e2-e746-4ad0-a4a0-c8ae5249ed6c,Group,c994eb8b-717a-4e74-b320-01d9e6324f4a,I55.2 - Holiday and other short-stay accommodation,,,,,,,,I55.2,,,,
cfa398b1-1947-4521-a416-8bfa79c5b462,Attribute,5c2bc8e2-e746-4ad0-a4a0-c8ae5249ed6c,I55.2.0 - Holiday and other short-stay accommodation,,,,,,,,I55.20,,,,
e6db4f1f-e04b-461a-9fbc-1dc682b80cb4,Group,c994eb8b-717a-4e74-b320-01d9e6324f4a,"I55.3 - Camping grounds, recreational vehicle parks and trailer parks",,,,,,,,I55.3,,,,
e627daaf-84b8-41ba-b764-39fb1b5251a0,Attribute,e6db4f1f-e04b-461a-9fbc-1dc682b80cb4,"I55.3.0 - Camping grounds, recreational vehicle parks and trailer parks",,,,,,,,I55.30,,,,
b44fbbf0-ed03-4dc8-b57a-0eff09fb4b99,Group,c994eb8b-717a-4e74-b320-01d9e6324f4a,I55.9 - Other accommodation,,,,,,,,I55.9,,,,
16f25207-ef16-450f-a598-16744a610dea,Attribute,b44fbbf0-ed03-4dc8-b57a-0eff09fb4b99,I55.9.0 - Other accommodation,,,,,,,,I55.90,,,,
57e608b2-185f-4cc6-9167-a4298c2b5f82,Group,bc2ed171-e4db-483c-a532-c155ab131b37,I56 - Food and beverage service activities,,,,,,,,I56,,,,
438b1755-da64-4cb4-a9e8-9e6ec63f66c9,Group,57e608b2-185f-4cc6-9167-a4298c2b5f82,I56.1 - Restaurants and mobile food service activities,,,,,,,,I56.1,,,,
e1b80cf4-b7e4-4a08-a3d1-04f04a405997,Attribute,438b1755-da64-4cb4-a9e8-9e6ec63f66c9,I56.1.0 - Restaurants and mobile food service activities,,,,,,,,I56.10,,,,
fdb2848c-838a-4d86-a348-d71c8fa235f7,Group,57e608b2-185f-4cc6-9167-a4298c2b5f82,I56.2 - Event catering and other food service activities,,,,,,,,I56.2,,,,
ffac7154-aa90-4606-a77b-b8f6435bcf9d,Attribute,fdb2848c-838a-4d86-a348-d71c8fa235f7,I56.2.1 - Event catering activities,,,,,,,,I56.21,,,,
0dec4df1-0975-4888-acd8-f7925045fab7,Attribute,fdb2848c-838a-4d86-a348-d71c8fa235f7,I56.2.9 - Other food service activities,,,,,,,,I56.29,,,,
5d50df19-a235-4fd5-bd8e-6348b3c20a28,Group,57e608b2-185f-4cc6-9167-a4298c2b5f82,I56.3 - Beverage serving activities,,,,,,,,I56.3,,,,
24a98c75-8277-4dbe-b2fc-f0db3e85da3f,Attribute,5d50df19-a235-4fd5-bd8e-6348b3c20a28,I56.3.0 - Beverage serving activities,,,,,,,,I56.30,,,,
5d06d20d-00cf-48e8-8a9b-9a6bfabe1eb1,Object,48a81836-a32d-4c7e-99fd-e66ba6cf1d52,J - Information and communication,,,,,,,,J,,,,
b8c6707a-3a86-43ce-b140-97c50c5759da,Group,5d06d20d-00cf-48e8-8a9b-9a6bfabe1eb1,J58 - Publishing activities,,,,,,,,J58,,,,
087c58d2-aa94-45bd-b7a8-a8d298a37a78,Group,b8c6707a-3a86-43ce-b140-97c50c5759da,"J58.1 - Publishing of books, periodicals and other publishing activities",,,,,,,,J58.1,,,,
dc3f9809-5234-41af-a1ba-4202a428ff99,Attribute,087c58d2-aa94-45bd-b7a8-a8d298a37a78,J58.1.1 - Book publishing,,,,,,,,J58.11,,,,
68739060-c39c-4fc3-830d-af4a9207b218,Attribute,087c58d2-aa94-45bd-b7a8-a8d298a37a78,J58.1.2 - Publishing of directories and mailing lists,,,,,,,,J58.12,,,,
173b3fd5-9450-4d60-a7f1-1cea95fdca40,Attribute,087c58d2-aa94-45bd-b7a8-a8d298a37a78,J58.1.3 - Publishing of newspapers,,,,,,,,J58.13,,,,
65732d45-7cff-4b87-9a9b-aa6599a586e4,Attribute,087c58d2-aa94-45bd-b7a8-a8d298a37a78,J58.1.4 - Publishing of journals and periodicals,,,,,,,,J58.14,,,,
e363b1a5-1d7d-4762-829e-c2a266b77d35,Attribute,087c58d2-aa94-45bd-b7a8-a8d298a37a78,J58.1.9 - Other publishing activities,,,,,,,,J58.19,,,,
c9fdfa9e-7a51-4983-a4ba-f68efe1a59bf,Group,b8c6707a-3a86-43ce-b140-97c50c5759da,J58.2 - Software publishing,,,,,,,,J58.2,,,,
cf83fb97-b43e-45b8-abc3-f9ac77212cd0,Attribute,c9fdfa9e-7a51-4983-a4ba-f68efe1a59bf,J58.2.1 - Publishing of computer games,,,,,,,,J58.21,,,,
408a41b2-46eb-4f60-93ad-6e9999b76c96,Attribute,c9fdfa9e-7a51-4983-a4ba-f68efe1a59bf,J58.2.9 - Other software publishing,,,,,,,,J58.29,,,,
4b19d270-af44-435b-8e98-54c563d9fb22,Group,5d06d20d-00cf-48e8-8a9b-9a6bfabe1eb1,"J59 - Motion picture, video and television programme production, sound recording and music publishing activities",,,,,,,,J59,,,,
4db458f8-0c75-4da4-b37a-c79b2fcdf4ee,Group,4b19d270-af44-435b-8e98-54c563d9fb22,"J59.1 - Motion picture, video and television programme activities",,,,,,,,J59.1,,,,
752036bc-5199-467d-8d5b-040c574b52c2,Attribute,4db458f8-0c75-4da4-b37a-c79b2fcdf4ee,"J59.1.1 - Motion picture, video and television programme production activities",,,,,,,,J59.11,,,,
9a938734-b50f-40a6-af7f-2998c57bea9a,Attribute,4db458f8-0c75-4da4-b37a-c79b2fcdf4ee,"J59.1.2 - Motion picture, video and television programme post-production activities",,,,,,,,J59.12,,,,
22ac2f9d-16b6-47ae-812e-3161f731aa97,Attribute,4db458f8-0c75-4da4-b37a-c79b2fcdf4ee,"J59.1.3 - Motion picture, video and television programme distribution activities",,,,,,,,J59.13,,,,
1fec60b8-3acb-4184-ba13-706ec1503683,Attribute,4db458f8-0c75-4da4-b37a-c79b2fcdf4ee,J59.1.4 - Motion picture projection activities,,,,,,,,J59.14,,,,
363cb16b-68f4-4a04-a8eb-078fe13204b1,Group,4b19d270-af44-435b-8e98-54c563d9fb22,J59.2 - Sound recording and music publishing activities,,,,,,,,J59.2,,,,
9d349346-22a4-42e1-8abe-2912d3e1c4b8,Attribute,363cb16b-68f4-4a04-a8eb-078fe13204b1,J59.2.0 - Sound recording and music publishing activities,,,,,,,,J59.20,,,,
d2cb1cdd-b2f9-4021-ac48-3bc49cdf896d,Group,5d06d20d-00cf-48e8-8a9b-9a6bfabe1eb1,J60 - Programming and broadcasting activities,,,,,,,,J60,,,,
d3879931-bb72-4439-a6cd-88aebf2b7350,Group,d2cb1cdd-b2f9-4021-ac48-3bc49cdf896d,J60.1 - Radio broadcasting,,,,,,,,J60.1,,,,
1a97719a-7ba0-4cf8-a460-69920607d248,Attribute,d3879931-bb72-4439-a6cd-88aebf2b7350,J60.1.0 - Radio broadcasting,,,,,,,,J60.10,,,,
7264964a-6963-4f7b-a384-d19aeeb630b4,Group,d2cb1cdd-b2f9-4021-ac48-3bc49cdf896d,J60.2 - Television programming and broadcasting activities,,,,,,,,J60.2,,,,
97aadac5-b4a8-4ca9-946a-242e5ab96a7c,Attribute,7264964a-6963-4f7b-a384-d19aeeb630b4,J60.2.0 - Television programming and broadcasting activities,,,,,,,,J60.20,,,,
8f4e9deb-6428-4774-bae5-81fc23813d8f,Group,5d06d20d-00cf-48e8-8a9b-9a6bfabe1eb1,J61 - Telecommunications,,d7f4562a-0557-410d-9287-0bb451f3ea8a,,,,,,J61,,,,
8a9a7e21-04ab-47bf-9d3b-61e0d840493f,Transition,,,8f4e9deb-6428-4774-bae5-81fc23813d8f,d7f4562a-0557-410d-9287-0bb451f3ea8a,,,,,,,,,,
dc6e54f8-5c16-47b6-8c2f-15df6f948350,Group,8f4e9deb-6428-4774-bae5-81fc23813d8f,J61.1 - Wired telecommunications activities,,,,,,,,J61.1,,,,
8135941f-f361-4521-9e10-c0a495c774c3,Attribute,dc6e54f8-5c16-47b6-8c2f-15df6f948350,J61.1.0 - Wired telecommunications activities,,,,,,,,J61.10,,,,
e34ad79e-55dc-4a49-98cf-ea53b13f7859,Group,8f4e9deb-6428-4774-bae5-81fc23813d8f,J61.2 - Wireless telecommunications activities,,,,,,,,J61.2,,,,
3de1b1fe-3b4e-4a18-973b-a96ed224c560,Attribute,e34ad79e-55dc-4a49-98cf-ea53b13f7859,J61.2.0 - Wireless telecommunications activities,,,,,,,,J61.20,,,,
fa33e134-7878-4d44-a6d1-89c63b4f977c,Group,8f4e9deb-6428-4774-bae5-81fc23813d8f,J61.3 - Satellite telecommunications activities,,,,,,,,J61.3,,,,
cf445b91-3a50-42d8-aacd-1970393dfbc8,Attribute,fa33e134-7878-4d44-a6d1-89c63b4f977c,J61.3.0 - Satellite telecommunications activities,,,,,,,,J61.30,,,,
56d6acc7-d8c8-4013-b5dd-1f67d0c1fa51,Group,8f4e9deb-6428-4774-bae5-81fc23813d8f,J61.9 - Other telecommunications activities,,,,,,,,J61.9,,,,
67c3df74-45f5-49c1-a608-28ef64d1492d,Attribute,56d6acc7-d8c8-4013-b5dd-1f67d0c1fa51,J61.9.0 - Other telecommunications activities,,,,,,,,J61.90,,,,
b7517479-51f9-40a3-a91b-d5d8d6d085f8,Group,5d06d20d-00cf-48e8-8a9b-9a6bfabe1eb1,"J62 - Computer programming, consultancy and related activities",,d7f4562a-0557-410d-9287-0bb451f3ea8a,,,,,,J62,,,,
e16b56f5-9760-46f0-8c14-bf35be218278,Transition,,,b7517479-51f9-40a3-a91b-d5d8d6d085f8,d7f4562a-0557-410d-9287-0bb451f3ea8a,,,,,,,,,,
59f071f3-faa6-447d-8321-f1fa98673e0a,Group,b7517479-51f9-40a3-a91b-d5d8d6d085f8,"J62.0 - Computer programming, consultancy and related activities",,,,,,,,J62.0,,,,
542fa549-a422-43da-9b87-4771600656e0,Attribute,59f071f3-faa6-447d-8321-f1fa98673e0a,J62.0.1 - Computer programming activities,,,,,,,,J62.01,,,,
d624331d-7ba1-4954-ab90-82e7a2813cef,Attribute,59f071f3-faa6-447d-8321-f1fa98673e0a,J62.0.2 - Computer consultancy activities,,,,,,,,J62.02,,,,
441cb597-b320-48f7-aaed-ea3fd05d5367,Attribute,59f071f3-faa6-447d-8321-f1fa98673e0a,J62.0.3 - Computer facilities management activities,,,,,,,,J62.03,,,,
b06c7352-239f-41ae-bb5f-3026236fa640,Attribute,59f071f3-faa6-447d-8321-f1fa98673e0a,J62.0.9 - Other information technology and computer service activities,,,,,,,,J62.09,,,,
2b0cc5a2-31e7-477b-bec8-8a8b49b52ce2,Group,5d06d20d-00cf-48e8-8a9b-9a6bfabe1eb1,J63 - Information service activities,,,,,,,,J63,,,,
77a9f060-2a44-401f-a185-9bf3651b086b,Group,2b0cc5a2-31e7-477b-bec8-8a8b49b52ce2,"J63.1 - Data processing, hosting and related activities; web portals",,,,,,,,J63.1,,,,
8c4a637a-3815-4610-984c-75036d1c56b4,Attribute,77a9f060-2a44-401f-a185-9bf3651b086b,"J63.1.1 - Data processing, hosting and related activities",,"6058dc22-4aca-4346-82aa-d0b86b6af1d7,d7f4562a-0557-410d-9287-0bb451f3ea8a",,,,,,J63.11,,,,
d0b6abd8-d6a1-4f72-a223-4e29227690d5,Transition,,,8c4a637a-3815-4610-984c-75036d1c56b4,6058dc22-4aca-4346-82aa-d0b86b6af1d7,,,,,,,,,,
25a840b4-d56f-406f-b77b-87b3ab51f731,Transition,,,8c4a637a-3815-4610-984c-75036d1c56b4,d7f4562a-0557-410d-9287-0bb451f3ea8a,,,,,,,,,,
ed69d4eb-60b7-473f-8052-d992796dee0c,Attribute,77a9f060-2a44-401f-a185-9bf3651b086b,J63.1.2 - Web portals,,,,,,,,J63.12,,,,
ebcf7f16-e983-4545-aafe-f1e50fa04828,Group,2b0cc5a2-31e7-477b-bec8-8a8b49b52ce2,J63.9 - Other information service activities,,,,,,,,J63.9,,,,
fa3a7f95-415c-4c22-832c-3afef9bafdde,Attribute,ebcf7f16-e983-4545-aafe-f1e50fa04828,J63.9.1 - News agency activities,,,,,,,,J63.91,,,,
99a06b70-3c06-47c7-8289-1f42ae64c2ec,Attribute,ebcf7f16-e983-4545-aafe-f1e50fa04828,J63.9.9 - Other information service activities n.e.c.,,,,,,,,J63.99,,,,
029d358b-3508-4af8-9be8-694573a3afa8,Object,48a81836-a32d-4c7e-99fd-e66ba6cf1d52,K - Financial and insurance activities,,,,,,,,K,,,,
578fffa8-8305-4d74-a250-5c1e93cfad32,Group,029d358b-3508-4af8-9be8-694573a3afa8,"K64 - Financial service activities, except insurance and pension funding",,,,,,,,K64,,,,
1d4840e8-7a3b-4455-ae9e-9bfc195a5566,Group,578fffa8-8305-4d74-a250-5c1e93cfad32,K64.1 - Monetary intermediation,,,,,,,,K64.1,,,,
3dba942c-fb10-4f51-81eb-49990466b22b,Attribute,1d4840e8-7a3b-4455-ae9e-9bfc195a5566,K64.1.1 - Central banking,,,,,,,,K64.11,,,,
7c18e657-7783-4ac9-a31b-4ea61bb88221,Attribute,1d4840e8-7a3b-4455-ae9e-9bfc195a5566,K64.1.9 - Other monetary intermediation,,,,,,,,K64.19,,,,
40bb8164-da88-4d76-98b6-8c8f20eea72f,Group,578fffa8-8305-4d74-a250-5c1e93cfad32,K64.2 - Activities of holding companies,,,,,,,,K64.2,,,,
1cb4ce73-ac94-45ae-9712-01ff2321a13b,Attribute,40bb8164-da88-4d76-98b6-8c8f20eea72f,K64.2.0 - Activities of holding companies,,,,,,,,K64.20,,,,
2d870b55-a2c3-4c12-9f6c-d1f326a7b4fd,Group,578fffa8-8305-4d74-a250-5c1e93cfad32,"K64.3 - Trusts, funds and similar financial entities",,,,,,,,K64.3,,,,
63ef190b-0c3c-4ddd-a0b5-8005bed24a90,Attribute,2d870b55-a2c3-4c12-9f6c-d1f326a7b4fd,"K64.3.0 - Trusts, funds and similar financial entities",,,,,,,,K64.30,,,,
